"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Malaysia","MYS","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","5232925277.20795","4855075995.79849","5246353148.88285","6373098047.43135","8233444277.79321","11481685982.9229","15100487706.6642","16330711230.3407","17867238549.5178","19705331186.3957","20699836796.8723","18383098686.0873","16344742763.2492","18485192650.0034","22790354299.3885","28641024300.0544","35485928185.2212","43782938595.428","48760231086.8016","57934924701.6913","73275225873.4854","93618275804.1249","98092861820.1728","100176252951.126","72950469820.035","83638842105.2631","103860342105.263","94771052631.5789","100403263157.895","106189500000","129236584210.526","142267892928.822","160300087916","182562653186.525","197878940773.896","160180866932.656","201593884165.438","231774722074.101","240782718257.903","242715337659.921","245414655529.861","207595455500.78","200927428355.34","223211115891.303","247937197736.964","236159399249.824","206056075738.921","263819495695.199","306263554370.733",
"North America","NAC","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","80171831031.1919","89496424186.5453","106274200370.125","133040985040.234","184549007028.679","182678722783.307","218040448884.281","253029413493.841","295658325745.987","361575979370.662","423005521422.536","467551536187.63","444896952945.851","473573703614.164","585865139840.957","600285596025.398","652085528715.765","729191512735.19","824673087945.886","898812336189.56","943597293226.633","918724544480.712","953638716889.205","1025209907013.83","1170199602164.77","1323015513602.71","1410945352824","1570662836212.56","1642139148595.76","1831335667877.37","2140153040627.68","1976688613665.77","2007722328550.83","2183236930929.38","2554480835264.97","2950449905476.21","3387867137939.95","3688244076875.53","3870150855344.34","3006998609577.83","3515717986867.04","3952333293780.33","4057581448357.58","4066503137156.94","4214410367964.73","4033244986265.39","3984608944462.64","4296399576179.26","4673023259126.52","4708829436221.03","4204921063509.36","5056036341234.98","5862702679475.62",
"Namibia","NAM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1730168111.47954","1837095731.56268","2085017693.63581","1975003174.33812","2034443897.35829","2334767450.99715","2360799182.97711","2329229445.99149","2073717568.48606","1942684114.44184","1856254051.33828","1889701885.72934","1636529638.81472","2055900370.09429","2742606816.9621","3039084693.94417","3294346685.17034","4044188644.47518","5164134798.72432","5403095790.36969","6516564834.54806","6684203703.22264","7952870610.12679","7215523219.31514","8087077004.05492","7363810797.21193","6829350675.85095","6778165725.82737","7204784687.13325","6424039825.93839","5166229255.20918","7044514148.14089","7947063523.18163",
"New Caledonia","NCL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1573108361.83415","2075663716.17863","2180019222.98803","2586899222.14239","3230212943.96508","4102057971.79366","4592820221.10371","3575154044.65852","4527590447.4587","5087711263.51232","5055448967.97412","4954417239.43507","4615246266.94637","3869782396.50368","3536174219.91093","","","","","","",
"Niger","NER","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","213776494.261527","223831602.874229","313889285.85422","379783128.609274","613066285.345166","762009905.30172","1016274383.85388","832829611.279858","770414433.446287","535914987.676314","449339752.366328","533760892.624334","575603817.185963","720481389.251876","749636848.207579","676001221.116122","802913228.855061","654755322.299378","651652221.605972","527958179.58704","465610255.141486","510293104.781544","556576380.349369","489208468.912287","592692513.309989","508108109.548429","486299803.958336","506092527.886077","563486445.219224","726009430.286362","892873206.876267","1095789163.20373","1118576448.30736","1344650356.11941","2014369768.02476","2667322011.62291","2918948561.59272","3211746236.26956","3014953853.39914","3266264888.84031","3506183291.36943","3206540544.56102","2799539757.69124","3235751347.64831","3696455272.97246","3723961319.922","3894584254.01546","4442625288.22762","",
"Nigeria","NGA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","14119722355.9196","15092747809.6702","15965036876.729","22005158149.979","25384154903.3551","19735359343.2146","14802393952.752","11892594336.388","10646985829.4728","5042966082.20631","7879159800.30047","7564084667.43565","7612358082.13059","9857950766.21521","12892671384.9675","11484602539.3347","12723051235.4121","12504409892.7078","4922769244.44453","4512723053.80191","5373735411.88375","4559310978.60698","14881495287.4274","15382970907.1362","18732692476.2601","18651172244.5035","25191005658.0769","23671552421.6723","35772642566.5845","42388092834.6568","60958280524.182","81606469265.8681","64823496557.1442","91290792507.3921","114473246327.531","103916145694.642","103055330291.976","107242681445.89","85585966970.0322","54504536590.3254","60765806328.7014","84940096595.8093","112300386115.383","78647293807.991","77961263096.3369","91590683095.3389",
"Nicaragua","NIC","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","926000000","766300000","594600000","1049320000","1243500000","1020900000","1091200000","1152300000","1198500000","1090800000","1140200000","1120600000","878100000","910800000","1197200000","1421400000","1250500000","1432300000","1481100000","1631000000","1889400000","1876000000","2260300000","2330200000","2251300000","2228000000","2350400000","2676900000","3074800000","4043200000","4705000000","5558500000","4664400000","5501400000","6817900000","7569700000","7763600000","7794300000","7924300000","7964700000","8345000000","7496200000","6811200000","6815600000","9255800000","11457400000",
"Netherlands","NLD","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","9574585628.42945","10614364633.2018","12539778996.4491","15330939215.4235","18273009899.5572","20648013079.7744","28581287419.7715","40060076083.3227","42824765854.6778","47308030915.0891","54420455391.0884","65100599473.3841","83504055878.5503","98834954722.7355","87969694247.8178","83803689936.1682","79444218672.4002","79542242242.4004","82298993654.1718","98487089807.9512","118120953411.055","131029969546.729","139656787118.14","168684737946.314","172956807357.197","184871209896.123","170853107557.307","184820637932.439","238668140216.307","243669974176.438","238633565431.421","255149390548.628","263485993047.476","279159250944.698","274631048142.916","283108436840.421","344231237555.624","516306513222.042","586774189487.736","665045563451.045","861411829068.207","924234129947.208","740635514698.921","820616127899.564","933660468490.998","876320170732.259","912798517131.73","974424904883.231","874036926898.566","850898704508.48","913455763391.623","1039884974307.5","985882383967.224","888864987332.887","1050276348752.02","1151849434085.26",
"Norway","NOR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","14444050717.3508","16661278651.6402","19304513193.8328","18756804130.0119","22004668248.3523","26657709229.2946","26015990775.6674","25995171725.9187","23982351614.419","24401324217.8297","26005636832.4092","32729390272.4739","35885655818.465","38825036556.3348","40009838685.2707","45503436547.8394","44477276369.5057","44916881900.276","41950744482.9674","45173697390.6657","53357051499.9491","57589150114.8308","59243740096.8233","61699371065.6331","57736703510.9457","59327156934.1419","58345353981.0648","62889929504.2488","73784693707.148","89909017798.03","106742692005.545","125709392233.558","162894047224.928","181707887661.493","129748327045.945","150251370761.404","172809685625.127","178544649402.938","184321991985.811","180143332595.721","149627493123.511","148243548081.719","158320481909.965","173117739146.751","171348446916.207","139739154719.815","177232142955.581","191796908436.072",
"Nepal","NPL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","198520000","212584000","278829145.90366","328525000","418575000","459526499.943483","493781469.088558","558642084.216826","507363000.771178","563640598.175505","553823718.95782","650290734.262461","830124559.425509","726310726.955026","845149737.924703","957028385.363549","993822680.981384","1134127612.81077","1486355619.78719","1658964319.57334","1769523196.53296","1945005559.8298","1461769917.23447","1735064238.30312","1825235416.97763","1759228896.26026","1733386914.02799","2001127920.67802","2371032259.61091","2802749617.8496","3029920645.12555","3742771871.0576","4455714115.66086","5153347364.85263","5994936413.1947","6587556414.47467","6967193472.81475","7610576087.20267","8843504434.8254","7798582480.58696","10187438740.1433","12104496680.8847","15121854812.6751","14018290934.1591","11026919976.9221","17204582342.2876","15648529995.5569",
"Nauru","NRU","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30998023.1038171","32793833.1046008","26992944.4931368","49807504.1034844","56050036.7188327","72559171.3235963","98077551.9775771","100394903.571194","98852335.0061257","93284480.2375607","96229236.6946699","","","","",
"New Zealand","NZL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22485122326.1046","21101843712.8202","24566763550.9637","30070463952.8534","38344958129.9031","44245764001.7812","44404625855.8314","53785282900.1695","58342644065.6112","41992019245.7884","50940255187.4328","60853536142.1698","62740383823.8102","64449403608.6619","68442788466.7891","59625278875.3138","59414406791.1047","67371470184.7282","72209954056.8859","69520089517.724","57625682494.657","76401217734.9271","85070899482.4694",
"OECD members","OED","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","840796847659.798","952569209222.083","1084277727413.5","1275747032608.85","1642992416576.33","1994786097162.92","2014027272344.67","1921822122971.74","1860997615371.59","2025020774263.96","2086827391601.58","2384377915666.42","2815229532958.91","3208732546405.81","3517236937323.1","4108439959133.64","4177339446831.11","4425291040542.74","4266428474080.76","4650814134201.52","5495094253151.86","5779809153105.36","5955239658940.41","6125674007952.91","6542149031371.24","7299804254962.59","6989196015895.5","7183212206739.28","8250243572130.52","9979873409020.16","11402501569320.7","13242430732968.7","15557201258830.2","16914724912482.9","12909906967420.2","14621344941412.5","16996933524599.1","16634689017632.8","16924113969236.1","17454776599965.8","15726193640464.2","15697316764748.1","17100098777462.6","18872372263862.1","18595226243568.1","16616764342328.6","20091264548919","22942359365594.9",
