"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Guatemala","GTM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","131900000","128700000","134800000","180400000","199900000","223500000","263400000","235600000","269500000","305400000","353600000","343100000.028592","397300000","536500000.044708","708400000.3542","792000000.792","941700000.9417","1340300001.3403","1303700001.3037","1473600001.4736","1748000001.748","1471000101.471","1288999901.289","1176000001.176","1231300000.51304","1161565304.34783","1160867534.24658","1122800040","1262786259.54198","1455681818.18182","1608646624.2237","1688646378.51768","1886230498.02442","2018148788.12144","2274655394.4314","2822490792.68922","2791706609.53507","3194396325.67574","3524472507.19379","3481400349.34261","3895405768.54934","5275589528.27749","5463975082.14327","5648926179.65218","6464756098.46898","6817685217.98419","7537142767.57487","8721101203.14315","9673807435.02505","9046834926.73705","10667621787.4567","12688258918.2213","12530943439.0391","11658240975.8663","12579581578.4142","12331439231.3857","12387053598.9635","13252395442.1912","13323270968.4337","13591569523.6421","12702168241.2438","15241811377.8875","18065396445.4848",
"Guam","GUM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","722000000","631000000","846000000","956000000","1005000000","1005000000","973000000","838000000","846000000","928000000","1004000000","1053000000","1057000000","1048000000","1119000000","1141000000","1165000000","1403000000","371000000","186000000","",
"Guyana","GUY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","82949792.5909559","96774758.0227819","110424723.89218","110599723.454608","111241388.516845","117823529.411765","125764705.882353","143705882.352941","133799999.9331","147699999.92615","151199999.9244","164750000","164000000","160238095.238095","296590909.090909","370500000","300280000","284360000","319880000","317240000","490319960","393107142.857143","254400000.0848","224500000.074833","193263157.894737","218069767.44186","233674418.604651","282142846.938775","263299990","251948536.764706","248683534.177215","356599994.633274","469762447.641887","519140473.11828","567658924.078091","629152003.521127","723896874.643875","746591431.239949","688346951.547645","670497421.319341","684731124.266842","661420414.351493","670242444.601789","666355168.619496","752856480.465943","698037583.989994","","","","","","","","","","","","","","","","","",
"High income","HIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","315035301999.043","354416569723.318","420112627256.012","568680933243.822","765848393952.929","824998649888.428","915291116825.109","1039391086508.01","1231181466649.04","1531465154121.72","1845958406798.66","1859246031861.68","1733669832408.64","1696464242400.49","1796081218747.8","1834350749653.89","2120019448688.69","2505630037151.38","2882402013840.81","3116318103960.79","3614950771979.23","3793691888284.39","4099421440314.14","4044170280970.35","4509984060170.21","5349826684603.85","5556114198124.11","5715328695525.85","5697904852196.23","5883536959338.52","6403935851878.93","6192116233124.24","6443321467926.06","7418878751728.97","8886649637269.86","9864059599881.32","11165101349426","12850493855145.6","14389799605671.7","11639833052447.2","13479030047067.6","15798808396345.3","15848978368963","16307041755884","16683350084733.4","14948561391434.8","14822562120091","16174866213248.5","17618275040550.3","17301048970031.4","15579200106121.2","18983719953526.1","20767108193749.5",
"Hong Kong SAR, China","HKG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","1149077545.56591","1263224321.6155","1414306395.93155","1609005531.01451","1675916230.36649","1889960077.40451","2170856894.30187","2451069004.61784","3029243796.77038","3541855147.79662","3999563824.25473","4818647798.3488","6859419022.63674","8133821361.73173","8380061463.78678","11516881422.2802","13104032604.2668","15674898584.0096","20190631664.122","25613517994.4066","28115338740.458","27405153832.4249","28132871464.6158","34837426451.7779","37099123961.1077","43008158906.4503","57087679928.189","71728414040.4817","81398946569.942","90213678231.0087","106158062924.915","127907414385.221","144855526947.979","162013392135.086","182563653991.167","194352288870.776","204029707765.998","187183680495.782","186851434096.036","216356814341.027","207977175829.46","219708207336.489","243330657848.268","283708654340.01","322200025715.755","358398910034.973","394442975100.676","424118362192.59","381294159383.365","469446873324.037","528967240493.32","566883290179.099","610972021660.65","621073283968.662","606079014416.1","600025250410.641","644673433249.5","681282515787.459","645006731822.484","608150234620.739","752723974682.242","697587069176.5",
"Honduras","HND","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","71799999.9641","79499999.96025","87199999.9564","90599999.9547","102699999.94865","138699999.93065","157399999.9213","170599999.9147","196699999.90165","186899999.90655","201799999.8991","216999999.900541","234998917.655646","293999887.057821","332499999.931094","345000000","454500000","581500050","960859350.8","1168036044.65","1315331102.75","1227917680.4","1066168434.4","1108154408.9","1174230696.65","1257514350.95","1393796694.4","1312577924.1","1436852036.60944","1520893864.27586","1561384393.2393","1573527394.81257","1651611360.70136","1811810868.46427","2066441596.89849","2590041814.38999","2855718826.01351","3270298692.01521","3679525531.75775","3395137944.25087","3878785428.51127","3931297278.35005","4143703734.49832","4452150243.55291","5181709224.05473","5757207569.77911","6119752582.77563","6614386798.69384","7124837168.62301","5766473847.71713","7247910834.02575","9077877780.16145","9431553005.47756","8869045818.06776","9396731890.41395","9475891625.38007","9276480376.68378","9970301147.80399","9977241806.09116","10015529724.2482","8362289445.4906","10957712322.8344","13041650199.3277",
"Heavily indebted poor countries (HIPC)","HPC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","3700160310.01793","3898454119.04807","4040290807.78875","4478029172.64641","4755320602.78674","5435141428.22774","5367258737.37264","6170553190.23296","7534912409.88984","10327014960.0727","10635012847.5414","12059857668.213","14139969273.3116","15924651243.322","18700365725.8469","21280885325.333","19675228170.6912","19326769348.1038","18975770404.57","20915782282.9319","20460556033.3445","21445193362.3597","21710912069.569","21296105723.1228","22683540929.6385","25046281083.6304","24593971334.966","23498939203.5321","23660806212.6539","24484425344.3863","30454773071.8246","32887123753.9047","33184551080.7107","33891877242.3014","32953371847.3229","36398560241.4045","35939718915.4474","40280771131.5523","46313289997.1768","58090800513.4496","68662691991.1951","82855968407.9603","100400062561.399","123228252559.478","106936472181.57","133279878557.212","158647457061.878","161841249194.435","169365241821.829","176274595846.385","149954037971.764","144785851314.705","172221713633.395","183969207426.595","186644568408.196","158208097965.869","205101730168.692","228538203920.987",
"Croatia","HRV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6218393770.774","7319503207.36634","7505217010.54522","7543494349.04387","7165553613.30076","7750475664.16053","8558572792.05215","9592425049.6658","12530633784.7287","15289897244.2187","16375410764.48","18604607313.2109","22209820005.0842","24637672807.341","20000843007.013","20930018858.2276","23927576423.2882","22281950314.145","23602382173.0848","25277890526.1519","23176627780.5163","24552530687.8103","27471340903.2288","30292932013.3476","31029259846.1861","23903985556.8751","35301663701.334","43038261909.2381",
"Haiti","HTI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","426125800","356133600","368773800","358174539.631705","170898845.769335","203703203.135558","139173684.507997","256955764.92692","329352856.541816","349005072.784096","368684025.022278","508794544.388572","501340851.687694","444869999.999999","390002085.188671","470293089.895834","509817236.185114","605106732.977318","689103494.448546","779237501.779754","917202449.220827","1034002212.66084","1016377265.71808","1311686713.82334","1323609587.02705","1567188274.31112","1662345581.99519","1747466816.80566","1632313491.05797","1660793076.41033","1768471532.71738","1585349842.97651","1016063243.91848","1490136140.36818","1466106035.6462",
"Hungary","HUN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9997910590.754","10695327143.3871","9305672448.33805","10964648336.1666","18193517647.2179","19541992400.7511","22657807599.4771","25780597165.7558","27306218747.2547","31569233495.2674","34871552860.0724","39305779457.5653","48053319859.7158","62016702357.2208","70774176092.5933","85375664242.5971","109092673053.447","125363651857.304","97285192537.3747","107203863216.488","122180632165.328","110624931420.638","115889090055.656","122873573562.815","109560505848.764","111124980759.44","122961374954.452","134482261437.021","133725455859.079","123747209385.383","146281945960.211","161585244959.351",
"IBRD only","IBD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","34501137041.1206","34962690886.8759","34930046830.3764","40931272865.0217","41312074713.9772","44336697682.9701","47106892303.954","48151895746.7135","51112517362.5881","56417300372.1564","60868666776.9746","67821274611.4554","81329847525.6247","123428630828.325","205175102135.516","198816520792.26","230326779168.951","258268151862.374","273388772307.956","367573537632.351","453061503218.783","435645566966.793","431902793834.393","442129831251.735","466868370972.296","458551791926.879","412203466180.664","491720077993.611","564881989346.023","613950754799.435","667412280504.412","640943503464.374","936642975036.359","827936303116.648","903732437135.379","1060356781246.27","1145160455538.68","1245161858389.87","1201247708077.91","1266909459469.42","1525944656139.22","1496208715686.98","1629275864615.04","1942959596850.9","2495475268096.06","3078776512240.92","3748994778788.81","4531145194359.29","5459950671074.31","4376342788482.34","5605048505492.23","6761479192410.48","7045531180371.03","7244600125733.49","7248955834046.09","6391523217930.94","6155265149390.9","6956204660671.05","7724661986639.45","7618513965945.08","7075353319232.41","9229377720437.94","10207194332708.8",
"IDA & IBRD total","IBT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","39876620075.9524","40751164391.8506","41172977754.791","47475954563.3371","48532783112.4564","52347236167.6832","55503952921.6816","56619082745.5482","60185716196.4512","66251790352.7947","72624279667.5346","79254899656.497","93842965485.8458","140221467226.573","231508687280.746","224551639473.028","259600903437.394","294651566988.615","308645572396.324","414088642903.858","515854539473.718","490475234841.81","477017357060.426","480733544861.885","506711423012.565","499789182569.969","454593242255.309","543639906550.465","612381983025.654","675287074724.333","734487165874.76","711028994121.322","1011630072213.97","899548304785.74","983042904816.396","1159017965319.13","1253876216258.94","1361704500050.92","1311056062236.71","1381067992801.87","1665840974571.76","1634852538541.85","1777689444960.78","2106124018642.53","2694373735764.14","3318846278541.3","4054151167909.94","4866328863223.23","5875154959411.77","4714772625181.53","6043939315291.3","7222337795605.78","7507247615666.04","7669996744672.1","7703624684015.61","6763013273172.87","6502634349233.51","7356269751020.03","8174048172933.6","8082119603451.44","7454393887188.59","9691439272587.72","10744905907739.8",
